lang_key,translation_key,translation_text,verified,translated
en,GRAVITY,Gravity,FALSE,FALSE
arb,GRAVITY,بالجاذبية,FALSE,FALSE
en,INFUSION_PUMP,Infusion pump,FALSE,FALSE
arb,INFUSION_PUMP,مضخة التسريب,FALSE,FALSE
en,SYRINGE_PUMP,Syringe pump,FALSE,FALSE
arb,SYRINGE_PUMP,مضخة الحقن,FALSE,FALSE
en,IV_PERIPHERAL,IV Peripheral,FALSE,FALSE
arb,IV_PERIPHERAL,وريدي طرفي,FALSE,FALSE
en,IV_CENTRAL,IV Central,FALSE,FALSE
arb,IV_CENTRAL,وريدي مركزي,FALSE,FALSE
en,SC,SC,FALSE,FALSE
arb,SC,تحت الجلد (SC),FALSE,FALSE
en,TRANSFER_TO_ANOTHER_WAREHOUSE,Transfer to Another Warehouse,FALSE,FALSE
arb,TRANSFER_TO_ANOTHER_WAREHOUSE,نقل إلى مستودع آخر,FALSE,FALSE
en,COMMERCIAL,Commercial,FALSE,FALSE
arb,COMMERCIAL,تجاري,FALSE,FALSE
en,NON_COMMERCIAL,Non-Commercial,FALSE,FALSE
arb,NON_COMMERCIAL,غير تجاري,FALSE,FALSE
en,MANAGEMENT,Management,FALSE,FALSE
arb,MANAGEMENT,إدارة,FALSE,FALSE
en,REFERRED_TO_SPECIALIST,Referred to Specialist,FALSE,FALSE
arb,REFERRED_TO_SPECIALIST,تمت الإحالة إلى أخصائي,FALSE,FALSE
en,SENT_TO_HOME_CARE,Sent to Home Care,FALSE,FALSE
arb,SENT_TO_HOME_CARE,تم الإرسال إلى الرعاية المنزلية,FALSE,FALSE
en,SENT_TO_ER_DEPARTMENT,Sent to ER Department,FALSE,FALSE
arb,SENT_TO_ER_DEPARTMENT,تم الإرسال إلى قسم الطوارئ,FALSE,FALSE
en,2_VERY_MOIST,2: Very moist,FALSE,FALSE
arb,2_VERY_MOIST,2: رطب جدًا,FALSE,FALSE
en,3_OCCASIONALLY_MOIST,3: Occasionally moist,FALSE,FALSE
arb,3_OCCASIONALLY_MOIST,3: رطب أحيانًا,FALSE,FALSE
en,4_RARELY_MOIST,4: Rarely moist,FALSE,FALSE
arb,4_RARELY_MOIST,4: نادرًا ما يكون رطبًا,FALSE,FALSE
en,NO_RISK,No Risk,FALSE,FALSE
arb,NO_RISK,لا يوجد خطر,FALSE,FALSE
en,4_NO_IMPAIRMENT,4: No impairment,FALSE,FALSE
arb,4_NO_IMPAIRMENT,4: لا يوجد قصور,FALSE,FALSE
en,3_SLIGHTLY_LIMITED,3: Slightly limited,FALSE,FALSE
arb,3_SLIGHTLY_LIMITED,3: محدود قليلًا,FALSE,FALSE
en,2_VERY_LIMITED,2: Very limited,FALSE,FALSE
arb,2_VERY_LIMITED,2: محدود جدًا,FALSE,FALSE
en,1_CONSTANTLY_MOIST,1: Constantly moist,FALSE,FALSE
arb,1_CONSTANTLY_MOIST,1: رطب باستمرار,FALSE,FALSE
en,MILD_RISK,Mild Risk,FALSE,FALSE
arb,MILD_RISK,خطر خفيف,FALSE,FALSE
en,MODERATE_RISK,Moderate Risk,FALSE,FALSE
arb,MODERATE_RISK,خطر متوسط,FALSE,FALSE
en,VERY_HIGH_RISK,Very High Risk,FALSE,FALSE
arb,VERY_HIGH_RISK,خطر مرتفع جدًا,FALSE,FALSE
en,DISCARDED_RETURNED,Discarded\Returned,FALSE,FALSE
arb,DISCARDED_RETURNED,تم التخلص منه/إرجاعه,FALSE,FALSE
en,2_CHAIRFAST,2: Chairfast,FALSE,FALSE
arb,2_CHAIRFAST,2: يعتمد على الكرسي,FALSE,FALSE
en,1_BEDFAST,1: Bedfast,FALSE,FALSE
arb,1_BEDFAST,1: ملازم للفراش,FALSE,FALSE
en,3_WALKS_OCCASIONALLY,3: Walks occasionally,FALSE,FALSE
arb,3_WALKS_OCCASIONALLY,3: يمشي أحيانًا,FALSE,FALSE
en,4_WALKS_FREQUENTLY,4: Walks frequently,FALSE,FALSE
arb,4_WALKS_FREQUENTLY,4: يمشي بشكل متكرر,FALSE,FALSE
en,1_COMPLETELY_IMMOBILE,1: Completely immobile,FALSE,FALSE
arb,1_COMPLETELY_IMMOBILE,1: غير قادر على الحركة تمامًا,FALSE,FALSE
en,4_NO_LIMITATIONS,4: No limitations,FALSE,FALSE
arb,4_NO_LIMITATIONS,4: لا توجد قيود,FALSE,FALSE
en,1_VERY_POOR,1: Very poor,FALSE,FALSE
arb,1_VERY_POOR,1: ضعيف جدًا,FALSE,FALSE
en,2_PROBABLY_INADEQUATE,2: Probably inadequate,FALSE,FALSE
arb,2_PROBABLY_INADEQUATE,2: غير كافٍ على الأرجح,FALSE,FALSE
en,3_ADEQUATE,3: Adequate,FALSE,FALSE
arb,3_ADEQUATE,3: كافٍ,FALSE,FALSE
en,4_EXCELLENT,4: Excellent,FALSE,FALSE
arb,4_EXCELLENT,4: ممتاز,FALSE,FALSE
en,1_PROBLEM,1: Problem,FALSE,FALSE
arb,1_PROBLEM,1: مشكلة,FALSE,FALSE
en,2_POTENTIAL_PROBLEM,2: Potential problem,FALSE,FALSE
arb,2_POTENTIAL_PROBLEM,2: مشكلة محتملة,FALSE,FALSE
en,3_NO_APPARENT_PROBLEM,3: No apparent problem,FALSE,FALSE
arb,3_NO_APPARENT_PROBLEM,3: لا توجد مشكلة ظاهرة,FALSE,FALSE
en,ACTIVE_CANCER,Active cancer,FALSE,FALSE
arb,ACTIVE_CANCER,سرطان نشط,FALSE,FALSE
en,PREVIOUS_VTE,Previous VTE,FALSE,FALSE
arb,PREVIOUS_VTE,جلطات وريدية سابقة (VTE),FALSE,FALSE
en,REDUCED_MOBILITY_MORE_THAN_DAYS,Reduced mobility more than days,FALSE,FALSE
arb,REDUCED_MOBILITY_MORE_THAN_DAYS,انخفاض الحركة لأكثر من عدة أيام,FALSE,FALSE
en,THROMBOPHILIC_CONDITION,Thrombophilic condition,FALSE,FALSE
arb,THROMBOPHILIC_CONDITION,حالة تزيد خطر التخثر,FALSE,FALSE
en,RECENT_TRAUMA_OR_SURGERY_LESS_THAN_MONTH,Recent trauma or surgery (less than month),FALSE,FALSE
arb,RECENT_TRAUMA_OR_SURGERY_LESS_THAN_MONTH,إصابة أو جراحة حديثة (أقل من شهر),FALSE,FALSE
en,AGE_MORE_THAN_70_YEARS,Age more than 70 years,FALSE,FALSE
arb,AGE_MORE_THAN_70_YEARS,العمر أكثر من 70 سنة,FALSE,FALSE
en,HEART_AND_OR_RESPIRATORY_FAILURE,Heart and/or respiratory failure,FALSE,FALSE
arb,HEART_AND_OR_RESPIRATORY_FAILURE,فشل القلب و/أو الجهاز التنفسي,FALSE,FALSE
en,ACUTE_MI_OR_ISCHEMIC_STROKE,Acute MI or ischemic stroke,FALSE,FALSE
arb,ACUTE_MI_OR_ISCHEMIC_STROKE,احتشاء عضلة القلب الحاد أو سكتة دماغية إقفارية,FALSE,FALSE
en,ACUTE_INFECTION_OR_RHEUMATOLOGIC_DISORDER,Acute infection or rheumatologic disorder,FALSE,FALSE
arb,ACUTE_INFECTION_OR_RHEUMATOLOGIC_DISORDER,عدوى حادة أو اضطراب روماتيزمي,FALSE,FALSE
en,OBESITY_BMI_MORE_THAN_30,Obesity (BMI more than 30),FALSE,FALSE
arb,OBESITY_BMI_MORE_THAN_30,السمنة (مؤشر كتلة الجسم أكثر من 30),FALSE,FALSE
en,HORMONAL_TREATMENT,Hormonal treatment,FALSE,FALSE
arb,HORMONAL_TREATMENT,العلاج الهرموني,FALSE,FALSE
en,A_VERY_HIGH_COST,A: Very High Cost,FALSE,FALSE
arb,A_VERY_HIGH_COST,أ: تكلفة مرتفعة جدًا,FALSE,FALSE
en,B_MILDLY_EXPENSIVE,B: Mildly Expensive,FALSE,FALSE
arb,B_MILDLY_EXPENSIVE,ب: مرتفعة التكلفة قليلًا,FALSE,FALSE
en,C_CHEAP_MEDICATION,C: Cheap Medication,FALSE,FALSE
arb,C_CHEAP_MEDICATION,ج: دواء رخيص,FALSE,FALSE
en,1_COMPLETELY_LIMITED,1: Completely limited,FALSE,FALSE
arb,1_COMPLETELY_LIMITED,1: محدود تمامًا,FALSE,FALSE
en,EARLY_AMBULATION,Early ambulation,FALSE,FALSE
arb,EARLY_AMBULATION,الحركة المبكرة,FALSE,FALSE
en,MECHANICAL_PROPHYLAXIS,Mechanical prophylaxis,FALSE,FALSE
arb,MECHANICAL_PROPHYLAXIS,الوقاية الميكانيكية,FALSE,FALSE
en,LMWH_OR_MECHANICAL_PROPHYLAXIS,LMWH or mechanical prophylaxis,FALSE,FALSE
arb,LMWH_OR_MECHANICAL_PROPHYLAXIS,الهيبارين منخفض الوزن الجزيئي أو الوقاية الميكانيكية,FALSE,FALSE
en,LMWH_AND_MECHANICAL_PROPHYLAXIS,LMWH and mechanical prophylaxis,FALSE,FALSE
arb,LMWH_AND_MECHANICAL_PROPHYLAXIS,الهيبارين منخفض الوزن الجزيئي والوقاية الميكانيكية,FALSE,FALSE
en,ARTHROSCOPIC_SURGERY,Arthroscopic surgery,FALSE,FALSE
arb,ARTHROSCOPIC_SURGERY,جراحة تنظير المفصل,FALSE,FALSE
en,MAJOR_SURGERY_MORE_THAN_45_MINUTES,Major surgery (> 45 minutes),FALSE,FALSE
arb,MAJOR_SURGERY_MORE_THAN_45_MINUTES,جراحة كبرى (أكثر من 45 دقيقة),FALSE,FALSE
en,MALIGNANCY_PRESENT_OR_HISTORY,Malignancy (present or history),FALSE,FALSE
arb,MALIGNANCY_PRESENT_OR_HISTORY,خباثة (حالية أو سابقة),FALSE,FALSE
en,CONFINED_TO_BED_MORE_THAN_72_HOURS,Confined to bed (> 72 hours),FALSE,FALSE
arb,CONFINED_TO_BED_MORE_THAN_72_HOURS,ملازم للفراش (أكثر من 72 ساعة),FALSE,FALSE
en,CENTRAL_VENOUS_ACCESS,Central venous access,FALSE,FALSE
arb,CENTRAL_VENOUS_ACCESS,وصول وريدي مركزي,FALSE,FALSE
en,AGE_61_74_YEARS,Age 61-74 years,FALSE,FALSE
arb,AGE_61_74_YEARS,العمر 61–74 سنة,FALSE,FALSE
en,ABNORMAL_PULMONARY_FUNCTION_EG_COPD,"Abnormal pulmonary function (e.g., COPD)",FALSE,FALSE
arb,ABNORMAL_PULMONARY_FUNCTION_EG_COPD,وظيفة رئوية غير طبيعية (مثل مرض الانسداد الرئوي المزمن),FALSE,FALSE
en,HISTORY_OF_INFLAMMATORY_BOWEL_DISEASE,History of inflammatory bowel disease,FALSE,FALSE
arb,HISTORY_OF_INFLAMMATORY_BOWEL_DISEASE,تاريخ مرضي لمرض التهاب الأمعاء,FALSE,FALSE
en,PREGNANCY_OR_POSTPARTUM_WITHIN_6_WEEKS,Pregnancy or postpartum (within 6 weeks),FALSE,FALSE
arb,PREGNANCY_OR_POSTPARTUM_WITHIN_6_WEEKS,الحمل أو ما بعد الولادة (خلال 6 أسابيع),FALSE,FALSE
en,BED_REST_MORE_THAN_72_HOURS_BEFORE_OR_AFTER_SURGERY,Bed rest > 72 hours before or after surgery,FALSE,FALSE
arb,BED_REST_MORE_THAN_72_HOURS_BEFORE_OR_AFTER_SURGERY,راحة في الفراش لأكثر من 72 ساعة قبل الجراحة أو بعدها,FALSE,FALSE
en,CONGESTIVE_HEART_FAILURE_PAST_1_MONTH,Congestive heart failure (past 1 month),FALSE,FALSE
arb,CONGESTIVE_HEART_FAILURE_PAST_1_MONTH,فشل القلب الاحتقاني (خلال الشهر الماضي),FALSE,FALSE
en,BMI_25_AND_LESS_THAN_30_OVERWEIGHT,BMI ? 25 and < 30 (overweight),FALSE,FALSE
arb,BMI_25_AND_LESS_THAN_30_OVERWEIGHT,مؤشر كتلة الجسم 25 إلى أقل من 30 (زيادة الوزن),FALSE,FALSE
en,SWOLLEN_LEGS_CURRENT_OR_HISTORY,Swollen legs (current or history),FALSE,FALSE
arb,SWOLLEN_LEGS_CURRENT_OR_HISTORY,تورم الساقين (حالي أو سابق),FALSE,FALSE
en,ACUTE_MYOCARDIAL_INFARCTION_PAST_1_MONTH,Acute myocardial infarction (past 1 month),FALSE,FALSE
arb,ACUTE_MYOCARDIAL_INFARCTION_PAST_1_MONTH,احتشاء عضلة القلب الحاد (خلال الشهر الماضي),FALSE,FALSE
en,ORAL_CONTRACEPTIVES_OR_HORMONE_REPLACEMENT_THERAPY,Oral contraceptives or hormone replacement therapy,FALSE,FALSE
arb,ORAL_CONTRACEPTIVES_OR_HORMONE_REPLACEMENT_THERAPY,موانع الحمل الفموية أو العلاج بالهرمونات البديلة,FALSE,FALSE
en,VARICOSE_VEINS,Varicose veins,FALSE,FALSE
arb,VARICOSE_VEINS,دوالي الأوردة,FALSE,FALSE
en,IMMOBILITY_DUE_TO_STROKE_OR_PARALYSIS,Immobility due to stroke or paralysis,FALSE,FALSE
arb,IMMOBILITY_DUE_TO_STROKE_OR_PARALYSIS,عدم الحركة بسبب السكتة الدماغية أو الشلل,FALSE,FALSE
en,MINOR_SURGERY_PLANNED,Minor surgery planned,FALSE,FALSE
arb,MINOR_SURGERY_PLANNED,جراحة بسيطة مخطط لها,FALSE,FALSE
en,ANTICARDIOLIPIN_ANTIBODIES,Anticardiolipin antibodies,FALSE,FALSE
arb,ANTICARDIOLIPIN_ANTIBODIES,الأجسام المضادة للكاردِيوليبين,FALSE,FALSE
en,FACTOR_V_LEIDEN_MUTATION,Factor V Leiden mutation,FALSE,FALSE
arb,FACTOR_V_LEIDEN_MUTATION,طفرة العامل الخامس لايدن,FALSE,FALSE
en,PROTHROMBIN_20210A_MUTATION,Prothrombin 20210A mutation,FALSE,FALSE
arb,PROTHROMBIN_20210A_MUTATION,طفرة البروثرومبين 20210A,FALSE,FALSE
en,FAMILY_HISTORY_OF_THROMBOSIS_FIRST_DEGREE_RELATIVE,Family history of thrombosis (first-degree relative),FALSE,FALSE
arb,FAMILY_HISTORY_OF_THROMBOSIS_FIRST_DEGREE_RELATIVE,تاريخ عائلي للتخثر (قريب من الدرجة الأولى),FALSE,FALSE
en,HISTORY_OF_DVT_OR_PE_ANY_PRIOR_THROMBOEMBOLISM,History of DVT or PE (any prior thromboembolism),FALSE,FALSE
arb,HISTORY_OF_DVT_OR_PE_ANY_PRIOR_THROMBOEMBOLISM,تاريخ الإصابة بجلطة وريدية عميقة أو انسداد رئوي (أي جلطة سابقة),FALSE,FALSE
en,LUPUS_ANTICOAGULANT,Lupus anticoagulant,FALSE,FALSE
arb,LUPUS_ANTICOAGULANT,مضاد التخثر الذئبي,FALSE,FALSE
en,ELEVATED_SERUM_HOMOCYSTEINE,Elevated serum homocysteine,FALSE,FALSE
arb,ELEVATED_SERUM_HOMOCYSTEINE,ارتفاع مستوى الهوموسيستين في الدم,FALSE,FALSE
en,AGE_41_60_YEARS,Age 41-60 years,FALSE,FALSE
arb,AGE_41_60_YEARS,العمر 41–60 سنة,FALSE,FALSE
en,AGE_MORE_THAN_75_YEARS,Age more than 75 years,FALSE,FALSE
arb,AGE_MORE_THAN_75_YEARS,العمر أكثر من 75 سنة,FALSE,FALSE
en,HIP_PELVIS_OR_LEG_FRACTURE,"Hip, pelvis, or leg fracture",FALSE,FALSE
arb,HIP_PELVIS_OR_LEG_FRACTURE,كسر الورك أو الحوض أو الساق,FALSE,FALSE
en,ELECTIVE_MAJOR_LOWER_LIMB_ORTHOPEDIC_SURGERY,Elective major lower limb orthopedic surgery,FALSE,FALSE
arb,ELECTIVE_MAJOR_LOWER_LIMB_ORTHOPEDIC_SURGERY,جراحة عظام كبرى اختيارية للطرف السفلي,FALSE,FALSE
en,STROKE_LESS_THAN_1_MONTH_WITH_IMMOBILITY,Stroke (< 1 month) with immobility,FALSE,FALSE
arb,STROKE_LESS_THAN_1_MONTH_WITH_IMMOBILITY,سكتة دماغية (أقل من شهر) مع عدم الحركة,FALSE,FALSE
en,ACUTE_SPINAL_CORD_INJURY_LESS_THAN_1_MONTH_WITH_PARESIS_PARALYSIS,Acute spinal cord injury (< 1 month) with paresis/paralysis,FALSE,FALSE
arb,ACUTE_SPINAL_CORD_INJURY_LESS_THAN_1_MONTH_WITH_PARESIS_PARALYSIS,إصابة حادة في الحبل الشوكي (أقل من شهر) مع ضعف/شلل,FALSE,FALSE
en,THERAPEUTIC,Therapeutic,FALSE,FALSE
arb,THERAPEUTIC,علاجي,FALSE,FALSE
en,EXERCISE,Exercise,FALSE,FALSE
arb,EXERCISE,تمارين,FALSE,FALSE
en,ELECTROTHERAPY,Electrotherapy,FALSE,FALSE
arb,ELECTROTHERAPY,العلاج الكهربائي,FALSE,FALSE
en,HYDROTHERAPY,Hydrotherapy,FALSE,FALSE
arb,HYDROTHERAPY,العلاج المائي,FALSE,FALSE
en,TEXTURE_MODIFIED,Texture Modified,FALSE,FALSE
arb,TEXTURE_MODIFIED,معدل القوام,FALSE,FALSE
en,FLUID_RESTRICTION,Fluid Restriction,FALSE,FALSE
arb,FLUID_RESTRICTION,تقييد السوائل,FALSE,FALSE
en,ENTERAL_FEEDING,Enteral Feeding,FALSE,FALSE
arb,ENTERAL_FEEDING,التغذية المعوية,FALSE,FALSE
en,STANDARD,Standard,FALSE,FALSE
arb,STANDARD,قياسي,FALSE,FALSE
en,HIGH_CALORIE,High-Calorie,FALSE,FALSE
arb,HIGH_CALORIE,عالي السعرات,FALSE,FALSE
en,LOW_CALORIE,Low-Calorie,FALSE,FALSE
arb,LOW_CALORIE,منخفض السعرات,FALSE,FALSE
en,HIGH_PROTEIN,High-Protein,FALSE,FALSE
arb,HIGH_PROTEIN,عالي البروتين,FALSE,FALSE
en,LOW_PROTEIN,Low-Protein,FALSE,FALSE
arb,LOW_PROTEIN,منخفض البروتين,FALSE,FALSE
en,HIGH_CARB,High-Carb,FALSE,FALSE
arb,HIGH_CARB,عالي الكربوهيدرات,FALSE,FALSE
en,LOW_CARB,Low-Carb,FALSE,FALSE
arb,LOW_CARB,منخفض الكربوهيدرات,FALSE,FALSE
en,DIEBETIC,Diebetic,FALSE,FALSE
arb,DIEBETIC,خاص بمرضى السكري,FALSE,FALSE
en,CARDIOVASCULAR_DISEASE,Cardiovascular Disease,FALSE,FALSE
arb,CARDIOVASCULAR_DISEASE,أمراض القلب والأوعية الدموية,FALSE,FALSE
en,ADL_RETRAINING,ADL retraining,FALSE,FALSE
arb,ADL_RETRAINING,إعادة تدريب أنشطة الحياة اليومية (ADL),FALSE,FALSE
en,UPPER_LIMB_THERAPY,Upper limb therapy,FALSE,FALSE
arb,UPPER_LIMB_THERAPY,علاج الطرف العلوي,FALSE,FALSE
en,COGNITIVE_EXERCISES,Cognitive exercises,FALSE,FALSE
arb,COGNITIVE_EXERCISES,تمارين معرفية,FALSE,FALSE
en,SENSORY_RE_EDUCATION,Sensory re-education,FALSE,FALSE
arb,SENSORY_RE_EDUCATION,إعادة التأهيل الحسي,FALSE,FALSE
en,SPLINT_FABRICATION,Splint fabrication,FALSE,FALSE
arb,SPLINT_FABRICATION,تصنيع الجبائر,FALSE,FALSE
en,ASSISTIVE_DEVICE_EDUCATION,Assistive device education,FALSE,FALSE
arb,ASSISTIVE_DEVICE_EDUCATION,التدريب على استخدام الأجهزة المساعدة,FALSE,FALSE
en,ENVIRONMENTAL_MODIFICATION,Environmental modification,FALSE,FALSE
arb,ENVIRONMENTAL_MODIFICATION,تعديل البيئة,FALSE,FALSE
en,MILDLY_IMPAIRED,Mildly impaired,FALSE,FALSE
arb,MILDLY_IMPAIRED,ضعف خفيف,FALSE,FALSE
en,SEVERELY_IMPAIRED,Severely impaired,FALSE,FALSE
arb,SEVERELY_IMPAIRED,ضعف شديد,FALSE,FALSE
en,MODERATELY_IMPAIRED,Moderately impaired,FALSE,FALSE
arb,MODERATELY_IMPAIRED,ضعف متوسط,FALSE,FALSE
en,HOARSE,Hoarse,FALSE,FALSE
arb,HOARSE,أجش,FALSE,FALSE
en,BREATHY,Breathy,FALSE,FALSE
arb,BREATHY,هوائي النفس,FALSE,FALSE
en,STRAINED,Strained,FALSE,FALSE
arb,STRAINED,مجهد,FALSE,FALSE
en,MILD_DYFLUENCY,Mild dysfluency,FALSE,FALSE
arb,MILD_DYFLUENCY,اضطراب طلاقة خفيف,FALSE,FALSE
en,STUTTERING,Stuttering,FALSE,FALSE
arb,STUTTERING,تلعثم,FALSE,FALSE
en,AUGMENTATIVE_ALTERNATIVE_AAC,Augmentative/Alternative (AAC),FALSE,FALSE
arb,AUGMENTATIVE_ALTERNATIVE_AAC,التواصل المعزز/البديل (AAC),FALSE,FALSE
en,MURMUR_EVALUATION,Murmur evaluation,FALSE,FALSE
arb,MURMUR_EVALUATION,تقييم النفخة القلبية,FALSE,FALSE
en,VALVULAR_DISEASE_FOLLOW_UP,Valvular disease follow-up,FALSE,FALSE
arb,VALVULAR_DISEASE_FOLLOW_UP,متابعة أمراض صمامات القلب,FALSE,FALSE
en,CARDIOMYOPATHY,Cardiomyopathy,FALSE,FALSE
arb,CARDIOMYOPATHY,اعتلال عضلة القلب,FALSE,FALSE
en,PULMONARY_HYPERTENSION,Pulmonary hypertension,FALSE,FALSE
arb,PULMONARY_HYPERTENSION,ارتفاع ضغط الدم الرئوي,FALSE,FALSE
en,ROUTINE_CHECK,Routine check,FALSE,FALSE
arb,ROUTINE_CHECK,فحص روتيني,FALSE,FALSE
en,TRANSTHORACIC_TTE,Transthoracic (TTE),FALSE,FALSE
arb,TRANSTHORACIC_TTE,إيكو عبر الصدر (TTE),FALSE,FALSE
en,TRANSESOPHAGEAL_TEE,Transesophageal (TEE),FALSE,FALSE
arb,TRANSESOPHAGEAL_TEE,إيكو عبر المريء (TEE),FALSE,FALSE
en,STRESS_ECHO,Stress Echo,FALSE,FALSE
arb,STRESS_ECHO,إيكو إجهادي,FALSE,FALSE
en,CONTRAST_ECHO,Contrast Echo,FALSE,FALSE
arb,CONTRAST_ECHO,إيكو باستخدام مادة التباين,FALSE,FALSE
en,FETAL_ECHO,Fetal Echo,FALSE,FALSE
arb,FETAL_ECHO,إيكو للجنين,FALSE,FALSE
en,NUTRITIONIST,Nutritionist,FALSE,FALSE
arb,NUTRITIONIST,أخصائي التغذية,FALSE,FALSE
en,PHYSIOTHERAPIST,Physiotherapist,FALSE,FALSE
arb,PHYSIOTHERAPIST,أخصائي العلاج الطبيعي,FALSE,FALSE
en,ETHIOPIAN,Ethiopian,FALSE,FALSE
arb,ETHIOPIAN,إثيوبي,FALSE,FALSE
en,CRRT,CRRT,FALSE,FALSE
arb,CRRT,العلاج المستمر بالاستبدال الكلوي,FALSE,FALSE
en,ONE_TIME,One Time,FALSE,FALSE
arb,ONE_TIME,مرة واحدة,FALSE,FALSE
en,0_ALERT_AND_CALM,0 â€” Alert and calm,FALSE,FALSE
arb,0_ALERT_AND_CALM,0 — يقظ وهادئ,FALSE,FALSE
en,1_DROWSY,-1 â€” Drowsy,FALSE,FALSE
arb,1_DROWSY,-1 — نعسان,FALSE,FALSE
en,3_VERY_AGITATED,+3 â€” Very agitated,FALSE,FALSE
arb,3_VERY_AGITATED,+3 — هائج جدًا,FALSE,FALSE
en,2_AGITATED,+2 â€” Agitated,FALSE,FALSE
arb,2_AGITATED,+2 — هائج,FALSE,FALSE
en,1_RESTLESS,+1 â€” Restless,FALSE,FALSE
arb,1_RESTLESS,+1 — مضطرب,FALSE,FALSE
en,SIMV,SIMV,FALSE,FALSE
arb,SIMV,التهوية الإلزامية المتزامنة المتقطعة,FALSE,FALSE
en,2_LIGHT_SEDATION,-2 â€” Light sedation,FALSE,FALSE
arb,2_LIGHT_SEDATION,-2 — تخدير خفيف,FALSE,FALSE
en,AKI,AKI,FALSE,FALSE
arb,AKI,إصابة الكلى الحادة,FALSE,FALSE
en,PICC,PICC,FALSE,FALSE
arb,PICC,قسطرة مركزية مُدخلة طرفيًا,FALSE,FALSE
en,ETT,ETT,FALSE,FALSE
arb,ETT,أنبوب رغامي,FALSE,FALSE
en,3_MODERATE_SEDATION,-3 â€” Moderate sedation,FALSE,FALSE
arb,3_MODERATE_SEDATION,-3 — تخدير متوسط,FALSE,FALSE
en,4_DEEP_SEDATION,-4 â€” Deep sedation,FALSE,FALSE
arb,4_DEEP_SEDATION,-4 — تخدير عميق,FALSE,FALSE
en,5_UNAROUSABLE,-5 â€” Unarousable,FALSE,FALSE
arb,5_UNAROUSABLE,-5 — غير قابل للإيقاظ,FALSE,FALSE
en,PRVC,PRVC,FALSE,FALSE
arb,PRVC,التهوية بالتحكم الحجمي المنظم بالضغط,FALSE,FALSE
en,AC,AC,FALSE,FALSE
arb,AC,التحكم المساعد,FALSE,FALSE
en,CPAP,CPAP,FALSE,FALSE
arb,CPAP,ضغط مجرى الهواء الإيجابي المستمر,FALSE,FALSE
en,DROPLET,Droplet,FALSE,FALSE
arb,DROPLET,رذاذي,FALSE,FALSE
en,AIRBORNE,Airborne,FALSE,FALSE
arb,AIRBORNE,محمول جوًا,FALSE,FALSE
en,NEUTROPENIC,Neutropenic,FALSE,FALSE
arb,NEUTROPENIC,نقص العدلات,FALSE,FALSE
en,RESPIRATORY_FAILURE,Respiratory Failure,FALSE,FALSE
arb,RESPIRATORY_FAILURE,فشل تنفسي,FALSE,FALSE
en,SHOCK,Shock,FALSE,FALSE
arb,SHOCK,صدمة,FALSE,FALSE
en,DELIRIUM,Delirium,FALSE,FALSE
arb,DELIRIUM,هذيان,FALSE,FALSE
en,NUTRITION_DEFICIT,"Nutrition Deficit,",FALSE,FALSE
arb,NUTRITION_DEFICIT,نقص التغذية,FALSE,FALSE
en,COAGULOPATHY,Coagulopathy,FALSE,FALSE
arb,COAGULOPATHY,اعتلال التخثر,FALSE,FALSE
en,SEVER_PAIN,Sever Pain,FALSE,FALSE
arb,SEVER_PAIN,ألم شديد,FALSE,FALSE
en,CENTRAL_LINE,Central Line,FALSE,FALSE
arb,CENTRAL_LINE,خط وريدي مركزي,FALSE,FALSE
en,ARTERIAL_LINE,Arterial Line,FALSE,FALSE
arb,ARTERIAL_LINE,خط شرياني,FALSE,FALSE
en,FOLEY,Foley,FALSE,FALSE
arb,FOLEY,قسطرة فولي,FALSE,FALSE
en,CHEST_TUBE,Chest Tube,FALSE,FALSE
arb,CHEST_TUBE,أنبوب الصدر,FALSE,FALSE
en,EVD,EVD,FALSE,FALSE
arb,EVD,التصريف البطيني الخارجي,FALSE,FALSE
en,TRACHEOSTOMY,Tracheostomy,FALSE,FALSE
arb,TRACHEOSTOMY,فغر الرغامى,FALSE,FALSE
en,R_IJ,R IJ,FALSE,FALSE
arb,R_IJ,الوريد الوداجي الداخلي الأيمن,FALSE,FALSE
en,L_SUBCLAVIAN,L subclavian,FALSE,FALSE
arb,L_SUBCLAVIAN,الوريد تحت الترقوة الأيسر,FALSE,FALSE
en,R_FEMORAL,R femoral,FALSE,FALSE
arb,R_FEMORAL,الوريد الفخذي الأيمن,FALSE,FALSE
en,URETHRAL,Urethral,FALSE,FALSE
arb,URETHRAL,إحليلي,FALSE,FALSE
en,R_PLEURAL_SPACE,R pleural space,FALSE,FALSE
arb,R_PLEURAL_SPACE,الحيز الجنبي الأيمن,FALSE,FALSE
en,4_COMBATIVE,+4 â€” Combative,FALSE,FALSE
arb,4_COMBATIVE,+4 — عدواني ومقاوم,FALSE,FALSE
en,CYTOPATHOLOGY,Cytopathology,FALSE,FALSE
arb,CYTOPATHOLOGY,علم الأمراض الخلوي,FALSE,FALSE
en,HISTOPATHOLOGY,Histopathology,FALSE,FALSE
arb,HISTOPATHOLOGY,علم الأمراض النسيجي,FALSE,FALSE
en,GLOMERULAR_FILTRATION,Glomerular Filtration,FALSE,FALSE
arb,GLOMERULAR_FILTRATION,الترشيح الكبيبي,FALSE,FALSE
en,CALL_CLOSED,Call Closed,FALSE,FALSE
arb,CALL_CLOSED,أُغلقت المكالمة,FALSE,FALSE
